p1_games,p2_games,p1_score,p2_score,p1_points_won,p2_points_won,p1_break_pt_won,p2_break_pt_won,server_1,server_2,point_victor_1,point_victor_2,momentum,impetus
6,5,0.0,15.0,52,52,0,0,0,1,1,0,3.0,0
6,5,15.0,15.0,52,53,0,0,0,1,0,1,2.0,-1
6,5,15.0,30.0,52,54,0,0,0,1,0,1,1.0,-2
6,5,15.0,40.0,52,55,0,0,0,1,0,1,1.0,-3
6,6,0.0,0.0,53,55,0,0,1,0,1,0,1.0,-2
6,6,15.0,0.0,53,56,0,0,0,1,0,1,1.0,-3
6,6,15.0,15.0,53,57,0,0,0,1,0,1,1.0,-4
6,6,15.0,30.0,53,58,0,0,1,0,0,1,1.0,-5
6,6,15.0,41.32,54,58,0,0,1,0,1,0,1.0,-4
6,6,30.0,41.32,54,59,0,0,0,1,0,1,1.0,-5
6,6,30.0,41.32,54,60,0,0,0,1,0,1,1.0,-6
6,6,30.0,41.32,55,60,0,0,1,0,1,0,2.0,-5
6,6,41.32,41.32,56,60,0,0,1,0,1,0,2.0,-4
6,6,41.32,41.32,56,61,0,0,0,1,0,1,2.0,-5
6,6,41.32,41.32,56,62,0,0,0,1,0,1,2.0,-6
0,0,0.0,0.0,56,63,0,0,0,1,0,1,1.0,-7
0,0,0.0,15.0,56,64,0,0,0,1,0,1,0.0,-8
0,0,0.0,30.0,56,65,0,0,0,1,0,1,0.0,-9
0,0,0.0,40.0,57,65,0,0,0,1,1,0,1.0,-8
0,0,15.0,40.0,58,65,0,0,0,1,1,0,2.0,-7
0,0,30.0,40.0,58,66,0,0,0,1,0,1,2.0,-8
0,1,0.0,0.0,58,67,0,0,1,0,0,1,2.0,-9
0,1,0.0,15.0,59,67,0,0,1,0,1,0,2.0,-8
0,1,15.0,15.0,60,67,0,0,1,0,1,0,2.0,-7
0,1,30.0,15.0,61,67,0,0,1,0,1,0,3.0,-6
0,1,40.0,15.0,62,67,0,0,1,0,1,0,4.0,-5
1,1,0.0,0.0,63,67,0,0,0,1,1,0,4.0,-4
1,1,15.0,0.0,64,67,0,0,0,1,1,0,4.0,-3
1,1,30.0,0.0,64,68,0,0,0,1,0,1,3.0,-4
1,1,30.0,15.0,64,69,0,0,0,1,0,1,2.0,-5
1,1,30.0,30.0,64,70,0,0,0,1,0,1,1.0,-6
1,1,30.0,40.0,64,71,0,0,0,1,0,1,0.0,-7
1,2,0.0,0.0,65,71,0,0,1,0,1,0,1.0,-6
1,2,15.0,0.0,65,72,0,0,1,0,0,1,1.0,-7
1,2,15.0,15.0,66,72,0,0,1,0,1,0,2.0,-6
1,2,30.0,15.0,67,72,0,0,1,0,1,0,3.0,-5
1,2,40.0,15.0,68,72,0,0,1,0,1,0,3.0,-4
2,2,0.0,0.0,68,73,0,0,0,1,0,1,3.0,-5
2,2,0.0,15.0,68,74,0,0,0,1,0,1,2.0,-6
2,2,0.0,30.0,69,74,0,0,0,1,1,0,2.0,-5
2,2,15.0,30.0,69,75,0,0,0,1,0,1,1.0,-6
2,2,15.0,40.0,69,76,0,0,0,1,0,1,1.0,-7
2,3,0.0,0.0,70,76,0,0,1,0,1,0,2.0,-6
2,3,15.0,0.0,71,76,0,0,1,0,1,0,2.0,-5
2,3,30.0,0.0,72,76,0,0,1,0,1,0,3.0,-4
2,3,40.0,0.0,73,76,0,0,1,0,1,0,4.0,-3
3,3,0.0,0.0,74,76,0,0,0,1,1,0,4.0,-2
3,3,15.0,0.0,74,77,0,0,0,1,0,1,3.0,-3
3,3,15.0,15.0,74,78,0,0,0,1,0,1,2.0,-4
3,3,15.0,30.0,74,79,0,0,0,1,0,1,1.0,-5
3,3,15.0,40.0,75,79,0,0,0,1,1,0,1.0,-4
3,3,30.0,40.0,76,79,0,0,0,1,1,0,2.0,-3
3,3,40.0,40.0,76,80,0,0,0,1,0,1,2.0,-4
3,3,40.0,50.0,76,81,0,0,0,1,0,1,2.0,-5
3,4,0.0,0.0,76,82,0,0,1,0,0,1,1.0,-6
3,4,0.0,15.0,76,83,0,0,1,0,0,1,0.0,-7
3,4,0.0,30.0,76,84,0,0,1,0,0,1,0.0,-8
3,4,0.0,40.0,77,84,0,0,1,0,1,0,1.0,-7
3,4,15.0,40.0,78,84,0,0,1,0,1,0,2.0,-6
3,4,30.0,40.0,79,84,0,0,1,0,1,0,3.0,-5
3,4,40.0,40.0,79,85,0,0,1,0,0,1,3.0,-6
3,4,40.0,50.0,80,85,0,0,1,0,1,0,3.0,-5
3,4,40.0,40.0,81,85,0,0,1,0,1,0,3.0,-4
3,4,50.0,40.0,82,85,0,0,1,0,1,0,3.0,-3
4,4,0.0,0.0,83,85,0,0,0,1,1,0,4.0,-2
4,4,15.0,0.0,83,86,0,0,0,1,0,1,3.0,-3
4,4,15.0,15.0,83,87,0,0,0,1,0,1,2.0,-4
4,4,15.0,30.0,83,88,0,0,0,1,0,1,1.0,-5
4,4,15.0,40.0,84,88,0,0,0,1,1,0,1.0,-4
4,4,30.0,40.0,85,88,0,0,0,1,1,0,2.0,-3
4,4,40.0,40.0,85,89,0,0,0,1,0,1,2.0,-4
4,4,40.0,50.0,85,90,0,0,0,1,0,1,2.0,-5
4,5,0.0,0.0,86,90,0,0,1,0,1,0,2.0,-4
4,5,15.0,0.0,87,90,0,0,1,0,1,0,2.0,-3
4,5,30.0,0.0,88,90,0,0,1,0,1,0,3.0,-2
4,5,40.0,0.0,89,90,0,0,1,0,1,0,4.0,-1
5,5,0.0,0.0,89,91,0,0,0,1,0,1,3.0,-2
5,5,0.0,15.0,89,92,0,0,0,1,0,1,2.0,-3
5,5,0.0,30.0,90,92,0,0,0,1,1,0,2.0,-2
5,5,15.0,30.0,90,93,0,0,0,1,0,1,1.0,-3
5,5,15.0,40.0,90,94,0,0,0,1,0,1,1.0,-4
5,6,0.0,0.0,91,94,0,0,1,0,1,0,2.0,-3
5,6,15.0,0.0,92,94,0,0,1,0,1,0,2.0,-2
5,6,30.0,0.0,92,95,0,0,1,0,0,1,2.0,-3
5,6,30.0,15.0,93,95,0,0,1,0,1,0,3.0,-2
5,6,40.0,15.0,94,95,0,0,1,0,1,0,3.0,-1
6,6,0.0,0.0,95,95,0,0,0,1,1,0,3.0,0
6,6,15.0,0.0,95,96,0,0,1,0,0,1,3.0,-1
6,6,15.0,15.0,95,97,0,0,1,0,0,1,2.0,-2
6,6,15.0,30.0,96,97,0,0,0,1,1,0,2.0,-1
6,6,30.0,30.0,96,98,0,0,0,1,0,1,1.0,-2
6,6,30.0,41.32,97,98,0,0,1,0,1,0,2.0,-1
6,6,41.32,41.32,97,99,0,0,1,0,0,1,2.0,-2
6,6,41.32,41.32,97,100,0,0,0,1,0,1,1.0,-3
6,6,41.32,41.32,97,101,0,0,0,1,0,1,1.0,-4
6,6,41.32,41.32,98,101,0,0,1,0,1,0,1.0,-3
6,6,41.32,41.32,99,101,0,0,1,0,1,0,2.0,-2
6,6,41.32,41.32,99,102,0,0,0,1,0,1,2.0,-3
0,0,0.0,0.0,1,0,0,0,0,1,1,0,3.0,1
0,0,15.0,0.0,1,1,0,0,0,1,0,1,2.0,0
0,0,15.0,15.0,1,2,0,0,0,1,0,1,1.0,-1
0,0,15.0,30.0,1,3,0,0,0,1,0,1,1.0,-2
0,0,15.0,40.0,1,4,0,0,0,1,0,1,0.0,-3
0,1,0.0,0.0,2,4,0,0,1,0,1,0,1.0,-2
0,1,15.0,0.0,3,4,0,0,1,0,1,0,2.0,-1
0,1,30.0,0.0,4,4,0,0,1,0,1,0,3.0,0
0,1,40.0,0.0,5,4,0,0,1,0,1,0,4.0,1
1,1,0.0,0.0,5,5,0,0,0,1,0,1,3.0,0
1,1,0.0,15.0,5,6,0,0,0,1,0,1,2.0,-1
1,1,0.0,30.0,6,6,0,0,0,1,1,0,2.0,0
1,1,15.0,30.0,7,6,0,0,0,1,1,0,2.0,1
1,1,30.0,30.0,7,7,0,0,0,1,0,1,2.0,0
1,1,30.0,40.0,8,7,0,0,0,1,1,0,3.0,1
1,1,40.0,40.0,8,8,0,0,0,1,0,1,2.0,0
1,1,40.0,50.0,8,9,0,0,0,1,0,1,1.0,-1
1,2,0.0,0.0,9,9,0,0,1,0,1,0,2.0,0
1,2,15.0,0.0,10,9,0,0,1,0,1,0,2.0,1
1,2,30.0,0.0,11,9,0,0,1,0,1,0,3.0,2
1,2,40.0,0.0,11,10,0,0,1,0,0,1,3.0,1
1,2,40.0,15.0,12,10,0,0,1,0,1,0,3.0,2
2,2,0.0,0.0,12,11,0,0,0,1,0,1,2.0,1
2,2,0.0,15.0,12,12,0,0,0,1,0,1,1.0,0
2,2,0.0,30.0,12,13,0,0,0,1,0,1,1.0,-1
2,2,0.0,40.0,12,14,0,0,0,1,0,1,0.0,-2
2,3,0.0,0.0,12,15,0,0,1,0,0,1,0.0,-3
2,3,0.0,15.0,13,15,0,0,1,0,1,0,1.0,-2
2,3,15.0,15.0,13,16,0,0,1,0,0,1,1.0,-3
2,3,15.0,30.0,13,17,0,0,1,0,0,1,1.0,-4
2,3,15.0,40.0,14,17,0,0,1,0,1,0,2.0,-3
2,3,30.0,40.0,15,17,0,0,1,0,1,0,2.0,-2
2,3,40.0,40.0,16,17,0,0,1,0,1,0,3.0,-1
2,3,50.0,40.0,16,18,0,0,1,0,0,1,3.0,-2
2,3,40.0,40.0,17,18,0,0,1,0,1,0,3.0,-1
2,3,50.0,40.0,17,19,0,0,1,0,0,1,2.0,-2
2,3,40.0,40.0,17,20,0,0,1,0,0,1,1.0,-3
2,3,40.0,50.0,17,21,0,1,1,0,0,1,1.0,-4
2,4,0.0,0.0,18,21,0,0,0,1,1,0,1.0,-3
2,4,15.0,0.0,18,22,0,0,0,1,0,1,1.0,-4
2,4,15.0,15.0,18,23,0,0,0,1,0,1,1.0,-5
2,4,15.0,30.0,18,24,0,0,0,1,0,1,1.0,-6
2,4,15.0,40.0,18,25,0,0,0,1,0,1,0.0,-7
2,5,0.0,0.0,18,26,0,0,1,0,0,1,0.0,-8
2,5,0.0,15.0,19,26,0,0,1,0,1,0,1.0,-7
2,5,15.0,15.0,19,27,0,0,1,0,0,1,1.0,-8
2,5,15.0,30.0,19,28,0,0,1,0,0,1,1.0,-9
2,5,15.0,40.0,20,28,0,0,1,0,1,0,2.0,-8
2,5,30.0,40.0,20,29,0,1,1,0,0,1,1.0,-9
0,0,0.0,0.0,20,30,0,0,0,1,0,1,1.0,-10
0,0,0.0,15.0,20,31,0,0,0,1,0,1,1.0,-11
0,0,0.0,30.0,20,32,0,0,0,1,0,1,0.0,-12
0,0,0.0,40.0,20,33,0,0,0,1,0,1,0.0,-13
0,1,0.0,0.0,21,33,0,0,1,0,1,0,1.0,-12
0,1,15.0,0.0,22,33,0,0,1,0,1,0,2.0,-11
0,1,30.0,0.0,23,33,0,0,1,0,1,0,3.0,-10
0,1,40.0,0.0,23,34,0,0,1,0,0,1,3.0,-11
0,1,40.0,15.0,23,35,0,0,1,0,0,1,2.0,-12
0,1,40.0,30.0,24,35,0,0,1,0,1,0,2.0,-11
1,1,0.0,0.0,24,36,0,0,0,1,0,1,1.0,-12
1,1,0.0,15.0,24,37,0,0,0,1,0,1,1.0,-13
1,1,0.0,30.0,24,38,0,0,0,1,0,1,1.0,-14
1,1,0.0,40.0,24,39,0,0,0,1,0,1,0.0,-15
1,2,0.0,0.0,25,39,0,0,1,0,1,0,1.0,-14
1,2,15.0,0.0,26,39,0,0,1,0,1,0,2.0,-13
1,2,30.0,0.0,27,39,0,0,1,0,1,0,3.0,-12
1,2,40.0,0.0,28,39,0,0,1,0,1,0,4.0,-11
2,2,0.0,0.0,29,39,0,0,0,1,1,0,4.0,-10
2,2,15.0,0.0,29,40,0,0,0,1,0,1,3.0,-11
2,2,15.0,15.0,30,40,0,0,0,1,1,0,3.0,-10
2,2,30.0,15.0,30,41,0,0,0,1,0,1,2.0,-11
2,2,30.0,30.0,30,42,0,0,0,1,0,1,1.0,-12
2,2,30.0,40.0,30,43,0,0,0,1,0,1,1.0,-13
2,3,0.0,0.0,30,44,0,0,1,0,0,1,0.0,-14
2,3,0.0,15.0,31,44,0,0,1,0,1,0,1.0,-13
2,3,15.0,15.0,31,45,0,0,1,0,0,1,1.0,-14
2,3,15.0,30.0,31,46,0,0,1,0,0,1,1.0,-15
2,3,15.0,40.0,31,47,0,1,1,0,0,1,1.0,-16
2,4,0.0,0.0,32,47,0,0,0,1,1,0,1.0,-15
2,4,15.0,0.0,32,48,0,0,0,1,0,1,1.0,-16
2,4,15.0,15.0,32,49,0,0,0,1,0,1,1.0,-17
2,4,15.0,30.0,32,50,0,0,0,1,0,1,1.0,-18
2,4,15.0,40.0,32,51,0,0,0,1,0,1,0.0,-19
2,5,0.0,0.0,32,52,0,0,1,0,0,1,0.0,-20
2,5,0.0,15.0,33,52,0,0,1,0,1,0,1.0,-19
2,5,15.0,15.0,34,52,0,0,1,0,1,0,2.0,-18
2,5,30.0,15.0,35,52,0,0,1,0,1,0,3.0,-17
2,5,40.0,15.0,36,52,0,0,1,0,1,0,4.0,-16
3,5,0.0,0.0,36,53,0,0,0,1,0,1,3.0,-17
3,5,0.0,15.0,36,54,0,0,0,1,0,1,2.0,-18
3,5,0.0,30.0,37,54,0,0,0,1,1,0,2.0,-17
3,5,15.0,30.0,37,55,0,0,0,1,0,1,1.0,-18
3,5,15.0,40.0,38,55,0,0,0,1,1,0,2.0,-17
3,5,30.0,40.0,38,56,0,0,0,1,0,1,2.0,-18
0,0,0.0,0.0,38,57,0,0,1,0,0,1,1.0,-19
0,0,0.0,15.0,39,57,0,0,1,0,1,0,2.0,-18
0,0,15.0,15.0,40,57,0,0,1,0,1,0,2.0,-17
0,0,30.0,15.0,41,57,0,0,1,0,1,0,3.0,-16
0,0,40.0,15.0,42,57,0,0,1,0,1,0,4.0,-15
1,0,0.0,0.0,42,58,0,0,0,1,0,1,3.0,-16
1,0,0.0,15.0,42,59,0,0,0,1,0,1,2.0,-17
1,0,0.0,30.0,42,60,0,0,0,1,0,1,1.0,-18
1,0,0.0,40.0,42,61,0,0,0,1,0,1,0.0,-19
1,1,0.0,0.0,43,61,0,0,1,0,1,0,1.0,-18
1,1,15.0,0.0,43,62,0,0,1,0,0,1,1.0,-19
1,1,15.0,15.0,44,62,0,0,1,0,1,0,2.0,-18
1,1,30.0,15.0,44,63,0,0,1,0,0,1,2.0,-19
1,1,30.0,30.0,45,63,0,0,1,0,1,0,2.0,-18
1,1,40.0,30.0,46,63,0,0,1,0,1,0,3.0,-17
2,1,0.0,0.0,46,64,0,0,0,1,0,1,2.0,-18
2,1,0.0,15.0,46,65,0,0,0,1,0,1,2.0,-19
2,1,0.0,30.0,46,66,0,0,0,1,0,1,1.0,-20
2,1,0.0,40.0,46,67,0,0,0,1,0,1,0.0,-21
2,2,0.0,0.0,46,68,0,0,1,0,0,1,0.0,-22
2,2,0.0,15.0,47,68,0,0,1,0,1,0,1.0,-21
2,2,15.0,15.0,47,69,0,0,1,0,0,1,1.0,-22
2,2,15.0,30.0,47,70,0,0,1,0,0,1,1.0,-23
2,2,15.0,40.0,48,70,0,0,1,0,1,0,2.0,-22
2,2,30.0,40.0,48,71,0,1,1,0,0,1,1.0,-23
2,3,0.0,0.0,49,71,0,0,0,1,1,0,2.0,-22
2,3,15.0,0.0,49,72,0,0,0,1,0,1,2.0,-23
2,3,15.0,15.0,49,73,0,0,0,1,0,1,1.0,-24
2,3,15.0,30.0,49,74,0,0,0,1,0,1,1.0,-25
2,3,15.0,40.0,49,75,0,0,0,1,0,1,0.0,-26
2,4,0.0,0.0,49,76,0,0,1,0,0,1,0.0,-27
2,4,0.0,15.0,49,77,0,0,1,0,0,1,0.0,-28
2,4,0.0,30.0,50,77,0,0,1,0,1,0,1.0,-27
2,4,15.0,30.0,50,78,0,0,1,0,0,1,1.0,-28
2,4,15.0,40.0,50,79,0,1,1,0,0,1,1.0,-29
2,5,0.0,0.0,50,80,0,0,0,1,0,1,1.0,-30
2,5,0.0,15.0,50,81,0,0,0,1,0,1,0.0,-31
2,5,0.0,30.0,50,82,0,0,0,1,0,1,0.0,-32
2,5,0.0,40.0,51,82,0,0,0,1,1,0,1.0,-31
2,5,15.0,40.0,51,83,0,0,0,1,0,1,1.0,-32
0,0,0.0,0.0,1,0,0,0,1,0,1,0,2.0,1
0,0,15.0,0.0,2,0,0,0,1,0,1,0,3.0,2
0,0,30.0,0.0,3,0,0,0,1,0,1,0,3.0,3
0,0,40.0,0.0,4,0,0,0,1,0,1,0,4.0,4
1,0,0.0,0.0,4,1,0,0,0,1,0,1,3.0,3
1,0,0.0,15.0,4,2,0,0,0,1,0,1,2.0,2
1,0,0.0,30.0,4,3,0,0,0,1,0,1,1.0,1
1,0,0.0,40.0,4,4,0,0,0,1,0,1,0.0,0
1,1,0.0,0.0,5,4,0,0,1,0,1,0,1.0,1
1,1,15.0,0.0,6,4,0,0,1,0,1,0,2.0,2
1,1,30.0,0.0,7,4,0,0,1,0,1,0,3.0,3
1,1,40.0,0.0,8,4,0,0,1,0,1,0,4.0,4
2,1,0.0,0.0,9,4,0,0,0,1,1,0,4.0,5
2,1,15.0,0.0,10,4,0,0,0,1,1,0,4.0,6
2,1,30.0,0.0,10,5,0,0,0,1,0,1,3.0,5
2,1,30.0,15.0,10,6,0,0,0,1,0,1,2.0,4
2,1,30.0,30.0,11,6,0,0,0,1,1,0,2.0,5
2,1,40.0,30.0,11,7,0,0,0,1,0,1,1.0,4
2,1,40.0,40.0,11,8,0,0,0,1,0,1,1.0,3
2,1,40.0,50.0,12,8,0,0,0,1,1,0,2.0,4
2,1,40.0,40.0,12,9,0,0,0,1,0,1,1.0,3
2,1,40.0,50.0,12,10,0,0,0,1,0,1,1.0,2
2,2,0.0,0.0,13,10,0,0,1,0,1,0,2.0,3
2,2,15.0,0.0,14,10,0,0,1,0,1,0,2.0,4
2,2,30.0,0.0,15,10,0,0,1,0,1,0,3.0,5
2,2,40.0,0.0,16,10,0,0,1,0,1,0,4.0,6
3,2,0.0,0.0,17,10,0,0,0,1,1,0,4.0,7
3,2,15.0,0.0,17,11,0,0,0,1,0,1,3.0,6
3,2,15.0,15.0,18,11,0,0,0,1,1,0,3.0,7
3,2,30.0,15.0,19,11,0,0,0,1,1,0,3.0,8
3,2,40.0,15.0,19,12,0,0,0,1,0,1,2.0,7
3,2,40.0,30.0,19,13,0,0,0,1,0,1,2.0,6
3,2,40.0,40.0,19,14,0,0,0,1,0,1,1.0,5
3,2,40.0,50.0,20,14,0,0,0,1,1,0,1.0,6
3,2,40.0,40.0,20,15,0,0,0,1,0,1,1.0,5
3,2,40.0,50.0,20,16,0,0,0,1,0,1,1.0,4
3,3,0.0,0.0,21,16,0,0,1,0,1,0,2.0,5
3,3,15.0,0.0,21,17,0,0,1,0,0,1,1.0,4
3,3,15.0,15.0,22,17,0,0,1,0,1,0,2.0,5
3,3,30.0,15.0,22,18,0,0,1,0,0,1,2.0,4
3,3,30.0,30.0,23,18,0,0,1,0,1,0,2.0,5
3,3,40.0,30.0,23,19,0,0,1,0,0,1,2.0,4
3,3,40.0,40.0,23,20,0,0,1,0,0,1,1.0,3
3,3,40.0,50.0,23,21,0,1,1,0,0,1,1.0,2
3,4,0.0,0.0,24,21,0,0,0,1,1,0,1.0,3
3,4,15.0,0.0,24,22,0,0,0,1,0,1,1.0,2
3,4,15.0,15.0,25,22,0,0,0,1,1,0,2.0,3
3,4,30.0,15.0,25,23,0,0,0,1,0,1,2.0,2
3,4,30.0,30.0,25,24,0,0,0,1,0,1,1.0,1
3,4,30.0,40.0,26,24,0,0,0,1,1,0,2.0,2
3,4,40.0,40.0,26,25,0,0,0,1,0,1,1.0,1
3,4,40.0,50.0,26,26,0,0,0,1,0,1,1.0,0
3,5,0.0,0.0,26,27,0,0,1,0,0,1,1.0,-1
3,5,0.0,15.0,26,28,0,0,1,0,0,1,0.0,-2
3,5,0.0,30.0,26,29,0,0,1,0,0,1,0.0,-3
3,5,0.0,40.0,26,30,0,1,1,0,0,1,0.0,-4
0,0,0.0,0.0,26,31,0,0,0,1,0,1,0.0,-5
0,0,0.0,15.0,27,31,0,0,0,1,1,0,1.0,-4
0,0,15.0,15.0,28,31,0,0,0,1,1,0,2.0,-3
0,0,30.0,15.0,28,32,0,0,0,1,0,1,2.0,-4
0,0,30.0,30.0,28,33,0,0,0,1,0,1,2.0,-5
0,0,30.0,40.0,28,34,0,0,0,1,0,1,1.0,-6
0,1,0.0,0.0,29,34,0,0,1,0,1,0,1.0,-5
0,1,15.0,0.0,30,34,0,0,1,0,1,0,2.0,-4
0,1,30.0,0.0,31,34,0,0,1,0,1,0,3.0,-3
0,1,40.0,0.0,32,34,0,0,1,0,1,0,4.0,-2
1,1,0.0,0.0,33,34,0,0,0,1,1,0,4.0,-1
1,1,15.0,0.0,34,34,0,0,0,1,1,0,4.0,0
1,1,30.0,0.0,35,34,0,0,0,1,1,0,4.0,1
1,1,40.0,0.0,35,35,0,0,0,1,0,1,3.0,0
1,1,40.0,15.0,36,35,1,0,0,1,1,0,3.0,1
2,1,0.0,0.0,37,35,0,0,1,0,1,0,3.0,2
2,1,15.0,0.0,38,35,0,0,1,0,1,0,3.0,3
2,1,30.0,0.0,39,35,0,0,1,0,1,0,4.0,4
2,1,40.0,0.0,39,36,0,0,1,0,0,1,3.0,3
2,1,40.0,15.0,40,36,0,0,1,0,1,0,3.0,4
3,1,0.0,0.0,40,37,0,0,0,1,0,1,2.0,3
3,1,0.0,15.0,41,37,0,0,0,1,1,0,2.0,4
3,1,15.0,15.0,41,38,0,0,0,1,0,1,2.0,3
3,1,15.0,30.0,41,39,0,0,0,1,0,1,1.0,2
3,1,15.0,40.0,41,40,0,0,0,1,0,1,1.0,1
3,2,0.0,0.0,41,41,0,0,1,0,0,1,0.0,0
3,2,0.0,15.0,41,42,0,0,1,0,0,1,0.0,-1
3,2,0.0,30.0,41,43,0,0,1,0,0,1,0.0,-2
3,2,0.0,40.0,42,43,0,0,1,0,1,0,1.0,-1
3,2,15.0,40.0,43,43,0,0,1,0,1,0,2.0,0
3,2,30.0,40.0,44,43,0,0,1,0,1,0,3.0,1
3,2,40.0,40.0,44,44,0,0,1,0,0,1,3.0,0
3,2,40.0,50.0,45,44,0,0,1,0,1,0,3.0,1
3,2,40.0,40.0,45,45,0,0,1,0,0,1,2.0,0
3,2,40.0,50.0,46,45,0,0,1,0,1,0,2.0,1
3,2,40.0,40.0,47,45,0,0,1,0,1,0,3.0,2
3,2,50.0,40.0,47,46,0,0,1,0,0,1,2.0,1
3,2,40.0,40.0,47,47,0,0,1,0,0,1,2.0,0
3,2,40.0,50.0,48,47,0,0,1,0,1,0,2.0,1
3,2,40.0,40.0,48,48,0,0,1,0,0,1,1.0,0
3,2,40.0,50.0,48,49,0,1,1,0,0,1,1.0,-1
3,3,0.0,0.0,48,50,0,0,0,1,0,1,1.0,-2
3,3,0.0,15.0,48,51,0,0,0,1,0,1,0.0,-3
3,3,0.0,30.0,49,51,0,0,0,1,1,0,1.0,-2
3,3,15.0,30.0,50,51,0,0,0,1,1,0,2.0,-1
3,3,30.0,30.0,51,51,0,0,0,1,1,0,3.0,0
3,3,40.0,30.0,52,51,1,0,0,1,1,0,4.0,1
4,3,0.0,0.0,53,51,0,0,1,0,1,0,4.0,2
4,3,15.0,0.0,54,51,0,0,1,0,1,0,4.0,3
4,3,30.0,0.0,55,51,0,0,1,0,1,0,4.0,4
4,3,40.0,0.0,56,51,0,0,1,0,1,0,4.0,5
5,3,0.0,0.0,56,52,0,0,0,1,0,1,3.0,4
5,3,0.0,15.0,56,53,0,0,0,1,0,1,2.0,3
5,3,0.0,30.0,56,54,0,0,0,1,0,1,1.0,2
5,3,0.0,40.0,56,55,0,0,0,1,0,1,0.0,1
5,4,0.0,0.0,57,55,0,0,1,0,1,0,1.0,2
5,4,15.0,0.0,58,55,0,0,1,0,1,0,2.0,3
5,4,30.0,0.0,59,55,0,0,1,0,1,0,3.0,4
5,4,40.0,0.0,60,55,0,0,1,0,1,0,4.0,5
0,0,0.0,0.0,60,56,0,0,0,1,0,1,3.0,4
0,0,0.0,15.0,60,57,0,0,0,1,0,1,2.0,3
0,0,0.0,30.0,60,58,0,0,0,1,0,1,1.0,2
0,0,0.0,40.0,61,58,0,0,0,1,1,0,1.0,3
0,0,15.0,40.0,61,59,0,0,0,1,0,1,1.0,2
0,1,0.0,0.0,62,59,0,0,1,0,1,0,2.0,3
0,1,15.0,0.0,63,59,0,0,1,0,1,0,3.0,4
0,1,30.0,0.0,63,60,0,0,1,0,0,1,2.0,3
0,1,30.0,15.0,64,60,0,0,1,0,1,0,3.0,4
0,1,40.0,15.0,65,60,0,0,1,0,1,0,3.0,5
1,1,0.0,0.0,66,60,0,0,0,1,1,0,3.0,6
1,1,15.0,0.0,67,60,0,0,0,1,1,0,4.0,7
1,1,30.0,0.0,67,61,0,0,0,1,0,1,3.0,6
1,1,30.0,15.0,67,62,0,0,0,1,0,1,2.0,5
1,1,30.0,30.0,68,62,0,0,0,1,1,0,2.0,6
1,1,40.0,30.0,69,62,1,0,0,1,1,0,2.0,7
2,1,0.0,0.0,70,62,0,0,1,0,1,0,3.0,8
2,1,15.0,0.0,71,62,0,0,1,0,1,0,4.0,9
2,1,30.0,0.0,72,62,0,0,1,0,1,0,4.0,10
2,1,40.0,0.0,72,63,0,0,1,0,0,1,3.0,9
2,1,40.0,15.0,73,63,0,0,1,0,1,0,3.0,10
3,1,0.0,0.0,73,64,0,0,0,1,0,1,2.0,9
3,1,0.0,15.0,73,65,0,0,0,1,0,1,1.0,8
3,1,0.0,30.0,73,66,0,0,0,1,0,1,1.0,7
3,1,0.0,40.0,73,67,0,0,0,1,0,1,0.0,6
3,2,0.0,0.0,73,68,0,0,1,0,0,1,0.0,5
3,2,0.0,15.0,73,69,0,0,1,0,0,1,0.0,4
3,2,0.0,30.0,74,69,0,0,1,0,1,0,1.0,5
3,2,15.0,30.0,75,69,0,0,1,0,1,0,2.0,6
3,2,30.0,30.0,76,69,0,0,1,0,1,0,3.0,7
3,2,40.0,30.0,76,70,0,0,1,0,0,1,3.0,6
3,2,40.0,40.0,77,70,0,0,1,0,1,0,3.0,7
3,2,50.0,40.0,78,70,0,0,1,0,1,0,3.0,8
4,2,0.0,0.0,78,71,0,0,0,1,0,1,2.0,7
4,2,0.0,15.0,78,72,0,0,0,1,0,1,2.0,6
4,2,0.0,30.0,79,72,0,0,0,1,1,0,2.0,7
4,2,15.0,30.0,79,73,0,0,0,1,0,1,1.0,6
4,2,15.0,40.0,79,74,0,0,0,1,0,1,1.0,5
4,3,0.0,0.0,80,74,0,0,1,0,1,0,2.0,6
4,3,15.0,0.0,81,74,0,0,1,0,1,0,2.0,7
4,3,30.0,0.0,81,75,0,0,1,0,0,1,2.0,6
4,3,30.0,15.0,82,75,0,0,1,0,1,0,3.0,7
4,3,40.0,15.0,82,76,0,0,1,0,0,1,2.0,6
4,3,40.0,30.0,82,77,0,0,1,0,0,1,1.0,5
4,3,40.0,40.0,83,77,0,0,1,0,1,0,2.0,6
4,3,50.0,40.0,83,78,0,0,1,0,0,1,1.0,5
4,3,40.0,40.0,84,78,0,0,1,0,1,0,2.0,6
4,3,50.0,40.0,84,79,0,0,1,0,0,1,2.0,5
4,3,40.0,40.0,85,79,0,0,1,0,1,0,2.0,6
4,3,50.0,40.0,86,79,0,0,1,0,1,0,3.0,7
5,3,0.0,0.0,87,79,0,0,0,1,1,0,3.0,8
5,3,15.0,0.0,87,80,0,0,0,1,0,1,3.0,7
5,3,15.0,15.0,87,81,0,0,0,1,0,1,2.0,6
5,3,15.0,30.0,87,82,0,0,0,1,0,1,1.0,5
5,3,15.0,40.0,88,82,0,0,0,1,1,0,1.0,6
